year,month,type,law,vehicle_type,method,count
104,1,停車時間位置方式車種不依規定,56條第1項第9款,機車,攔停,3
104,1,酒精濃度超過規定標準者,35條第1項第1款,汽車,逕舉,0
104,1,酒精濃度超過規定標準者,35條第1項第1款,汽車,攔停,222
104,1,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),逕舉,0
104,1,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),攔停,1
104,1,酒精濃度超過規定標準者,35條第1項第1款,機車,逕舉,0
104,1,酒精濃度超過規定標準者,35條第1項第1款,機車,攔停,380
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,逕舉,0
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,攔停,7
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),逕舉,0
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),攔停,0
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,逕舉,0
104,1,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,攔停,4
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,逕舉,0
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,攔停,4
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),逕舉,0
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),攔停,0
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,機車,逕舉,0
104,1,查報佔用道路廢棄車輛數量,82條之1第1項,機車,攔停,73
104,1,拼裝車輛違規行駛,12條第1項第2款,汽車,逕舉,0
104,1,拼裝車輛違規行駛,12條第1項第2款,汽車,攔停,0
104,1,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),逕舉,0
104,1,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),攔停,0
104,1,拼裝車輛違規行駛,12條第1項第2款,機車,逕舉,0
104,1,拼裝車輛違規行駛,12條第1項第2款,機車,攔停,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,逕舉,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,攔停,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),逕舉,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),攔停,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,逕舉,0
104,1,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,攔停,0
104,1,附載幼童未依規定安置於安全椅,31條第3項,汽車,逕舉,0
104,1,附載幼童未依規定安置於安全椅,31條第3項,汽車,攔停,1
104,1,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),逕舉,0
104,1,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),攔停,0
104,1,附載幼童未依規定安置於安全椅,31條第3項,機車,逕舉,0
104,1,附載幼童未依規定安置於安全椅,31條第3項,機車,攔停,0
104,1,直行車佔用轉彎專用車道,48條第1項第7款,汽車,逕舉,19
104,1,直行車佔用轉彎專用車道,48條第1項第7款,汽車,攔停,2
104,1,直行車佔用轉彎專用車道,48條第1項第7款,重型機車(250CC以上),逕舉,0
104,1,直行車佔用轉彎專用車道,48條第1項第7款,重型機車(250CC以上),攔停,0
104,1,直行車佔用轉彎專用車道,48條第1項第7款,機車,逕舉,0
104,1,直行車佔用轉彎專用車道,48條第1項第7款,機車,攔停,0
104,1,爭道行駛,45條第2.3款第5~16款,汽車,逕舉,84
104,1,爭道行駛,45條第2.3款第5~16款,汽車,攔停,6
104,1,爭道行駛,45條第2.3款第5~16款,重型機車(250CC以上),逕舉,1
104,1,爭道行駛,45條第2.3款第5~16款,重型機車(250CC以上),攔停,0
104,1,爭道行駛,45條第2.3款第5~16款,機車,逕舉,492
104,1,爭道行駛,45條第2.3款第5~16款,機車,攔停,234
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,汽車,逕舉,75
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,汽車,攔停,2
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,重型機車(250CC以上),逕舉,0
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,重型機車(250CC以上),攔停,0
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,機車,逕舉,65
104,1,於身心障礙專用停車位違規停車,56條第1項第10款,機車,攔停,0
104,1,拒載短程繞道行駛,38條第2項,汽車,逕舉,0
104,1,拒載短程繞道行駛,38條第2項,汽車,攔停,0
104,1,拒載短程繞道行駛,38條第2項,重型機車(250CC以上),逕舉,0
104,1,拒載短程繞道行駛,38條第2項,重型機車(250CC以上),攔停,0
104,1,拒載短程繞道行駛,38條第2項,機車,逕舉,0
104,1,拒載短程繞道行駛,38條第2項,機車,攔停,0
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,逕舉,0
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,汽車,攔停,2
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),逕舉,0
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,重型機車(250CC以上),攔停,0
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,逕舉,0
104,1,拒絕接受酒精或管制藥品之檢測,35條第4項,機車,攔停,4
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,逕舉,0
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,汽車,攔停,0
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),逕舉,0
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,重型機車(250CC以上),攔停,0
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,逕舉,0
104,1,拆除消音器或以其他方式製造噪音,43條第1項第5款,機車,攔停,0
104,1,其他汽機車違規未列之條款,12條至62條,汽車,逕舉,51
104,1,其他汽機車違規未列之條款,12條至62條,汽車,攔停,613
104,1,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),逕舉,0
104,1,其他汽機車違規未列之條款,12條至62條,重型機車(250CC以上),攔停,0
104,1,其他汽機車違規未列之條款,12條至62條,機車,逕舉,3
104,1,其他汽機車違規未列之條款,12條至62條,機車,攔停,5
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,逕舉,645
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,汽車,攔停,565
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),逕舉,1
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,重型機車(250CC以上),攔停,0
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,逕舉,154
104,1,其他不遵守標誌標線號誌駕車,60條第2項第3款,機車,攔停,5
104,1,併排停車,56條第2項,汽車,逕舉,0
104,1,併排停車,56條第2項,汽車,攔停,0
104,1,併排停車,56條第2項,重型機車(250CC以上),逕舉,0
104,1,併排停車,56條第2項,重型機車(250CC以上),攔停,0
104,1,併排停車,56條第2項,機車,逕舉,0
104,1,併排停車,56條第2項,機車,攔停,0
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,逕舉,0
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,汽車,攔停,401
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),逕舉,0
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,重型機車(250CC以上),攔停,0
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,逕舉,0
104,1,汽車裝載貨物行經設有地磅處所1公里內拒絕過磅,29條之2第4項,機車,攔停,0
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,逕舉,0
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,汽車,攔停,26
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),逕舉,0
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,重型機車(250CC以上),攔停,3
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,逕舉,0
104,1,汽車所有人提供汽車駕駛人危險駕車,43條第4項,機車,攔停,1
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,逕舉,0
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,汽車,攔停,21
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),逕舉,0
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,重型機車(250CC以上),攔停,0
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,逕舉,0
104,1,吸食毒品迷幻藥麻醉品及其相類似之管制藥品者,35條第1項第2款,機車,攔停,6
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,逕舉,0
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,汽車,攔停,0
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),逕舉,0
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,重型機車(250CC以上),攔停,0
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,逕舉,0
104,1,行駛道路使用電腦或其他相類功能裝置,31條之1,機車,攔停,0
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,逕舉,1
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,汽車,攔停,7
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),逕舉,0
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,重型機車(250CC以上),攔停,0
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,逕舉,1
104,1,行駛道路以手持方式使用行動電話,31條之1第1、2項,機車,攔停,2
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,逕舉,0
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,汽車,攔停,0
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),逕舉,0
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,重型機車(250CC以上),攔停,0
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,逕舉,0
104,1,行駛中任意驟然減速煞車或暫停,43條第1項第4款,機車,攔停,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,逕舉,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,汽車,攔停,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),逕舉,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,重型機車(250CC以上),攔停,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,逕舉,0
104,1,行經警察機關設有告示執行酒測勤務處所不依指示停車接受稽查,35條第4項,機車,攔停,0
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,逕舉,2
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,汽車,攔停,0
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),逕舉,0
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,重型機車(250CC以上),攔停,0
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,機車,逕舉,0
104,1,行經行人穿越道不暫停讓行人先行,44條第2項,機車,攔停,1
104,1,行車速度超速60公里以下,40條,汽車,逕舉,8006
104,1,行車速度超速60公里以下,40條,汽車,攔停,29
104,1,行車速度超速60公里以下,40條,重型機車(250CC以上),逕舉,242
104,1,行車速度超速60公里以下,40條,重型機車(250CC以上),攔停,2
104,1,行車速度超速60公里以下,40條,機車,逕舉,5448
104,1,行車速度超速60公里以下,40條,機車,攔停,0
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,汽車,逕舉,24
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,汽車,攔停,0
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,重型機車(250CC以上),逕舉,3
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,重型機車(250CC以上),攔停,0
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,機車,逕舉,1
104,1,行車速度超規定過之最高時速60公里,43條第1項第2款,機車,攔停,0
104,1,行人闖越鐵路平交道,80條,汽車,逕舉,0
104,1,行人闖越鐵路平交道,80條,汽車,攔停,0
104,1,行人闖越鐵路平交道,80條,重型機車(250CC以上),逕舉,0
104,1,行人闖越鐵路平交道,80條,重型機車(250CC以上),攔停,0
104,1,行人闖越鐵路平交道,80條,機車,逕舉,0
104,1,行人闖越鐵路平交道,80條,機車,攔停,0
104,1,行人違規攬客,81條之1,汽車,逕舉,0
104,1,行人違規攬客,81條之1,汽車,攔停,0
104,1,行人違規攬客,81條之1,重型機車(250CC以上),逕舉,0
104,1,行人違規攬客,81條之1,重型機車(250CC以上),攔停,0
104,1,行人違規攬客,81條之1,機車,逕舉,0
104,1,行人違規攬客,81條之1,機車,攔停,0
104,1,行人通行違規,78條,汽車,逕舉,0
104,1,行人通行違規,78條,汽車,攔停,5
104,1,行人通行違規,78條,重型機車(250CC以上),逕舉,0
104,1,行人通行違規,78條,重型機車(250CC以上),攔停,0
104,1,行人通行違規,78條,機車,逕舉,0
104,1,行人通行違規,78條,機車,攔停,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,汽車,逕舉,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,汽車,攔停,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,重型機車(250CC以上),逕舉,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,重型機車(250CC以上),攔停,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,機車,逕舉,0
104,1,行人在車輛行駛中攀登跳車或攀附隨行者,81條,機車,攔停,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,汽車,逕舉,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,汽車,攔停,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,重型機車(250CC以上),逕舉,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,重型機車(250CC以上),攔停,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,機車,逕舉,0
104,1,在道路上堆積放置足以阻礙交通之物,82條第1項第1款,機車,攔停,0
104,1,在道路上停放待售或承修之車輛,57條,汽車,逕舉,0
104,1,在道路上停放待售或承修之車輛,57條,汽車,攔停,0
104,1,在道路上停放待售或承修之車輛,57條,重型機車(250CC以上),逕舉,0
104,1,在道路上停放待售或承修之車輛,57條,重型機車(250CC以上),攔停,0
104,1,在道路上停放待售或承修之車輛,57條,機車,逕舉,0
104,1,在道路上停放待售或承修之車輛,57條,機車,攔停,0
104,1,在車道交通島散發廣告物等或在車站內休息站販賣物品妨礙交通,83條,汽車,逕舉,0
